instructor,course_title,course_id,professor_score
"Prideaux, Kadin",Intro to Math Reasoning,33327,-3.5
"Prideaux, Kadin",Intro to Math Reasoning,33328,-17.1
"Goyal, Rangoli",Intro to Math Reasoning,40679,2.6
"Goyal, Rangoli",Intro to Math Reasoning,40680,7.8
"Goyal, Rangoli",Intro to Math Reasoning,40681,5.0
"Feigenbaum, Lenore",History of Mathematics,30301,8.9
"Webber, Matthew",Statistics and Software,31152,-0.3
"Garcia, Matthew",Calculus 3 for Sci/Engr,37081,5.9
"Seo, Sumi",Calculus 3 for Sci/Engr,30466,10.1
"Topalov, Petar",Calculus 3 for Sci/Engr,30467,-1.9
"Casbi, Elie",Calculus 3 for Sci/Engr,30473,9.4
"Seo, Sumi",Calculus 3 for Sci/Engr,31342,8.2
"Hogancamp, Matthew",Calculus 3 for Sci/Engr,30948,-4.1
"Garcia, Matthew",Calculus 3 for Sci/Engr,31821,-4.9
"Hoffman, Aaron",Calculus 3 for Sci/Engr,31146,-10.4
"Wilson, Elizabeth",Calculus 3 for Sci/Engr,31385,-6.9
"George, Prasanth",Calculus 3 for Sci/Engr,31582,12.2
"Topalov, Petar",Calculus 3 for Sci/Engr,32272,0.4
"Tzigantchev, Dimitre",Calculus 3 for Sci/Engr,35860,-20.8
"Hoffman, Aaron",Calculus 3 for Sci/Engr,37581,-7.8
"Goyal, Rangoli",Calculus 3 for Sci/Engr,41013,8.5
"Perea Benitez, Jose Andres",Linear Algebra,30303,4.3
"Lang, David",Linear Algebra,30873,-0.2
"Esole, Jonathan",Linear Algebra,34006,-2.7
"Hoffman, Aaron",Diff Eq and Lin Alg for Engr,37026,-14.6
"Fotovatian, Assad",Diff Eq and Lin Alg for Engr,30304,-0.3
"Lupi, Robert",Diff Eq and Lin Alg for Engr,32109,7.9
"George, Prasanth",Diff Eq and Lin Alg for Engr,30014,10.6
"Tzigantchev, Dimitre",Diff Eq and Lin Alg for Engr,30006,0.6
"George, Prasanth",Diff Eq and Lin Alg for Engr,31028,11.3
"Ptitsyna, Natalia",Diff Eq and Lin Alg for Engr,39630,-22.0
"Lupi, Robert",Diff Eq and Lin Alg for Engr,31930,5.0
"Lupi, Robert",Diff Eq and Lin Alg for Engr,32735,5.8
"Tzigantchev, Dimitre",Diff Eq and Lin Alg for Engr,37044,-1.4
"Porter, Richard",Co-op/Exp Lrn Reflection Sem 1,30305,1.6
"Sadaka, Hanai",Probability and Statistics,30208,0.2
"Sadaka, Hanai",Probability and Statistics,30183,-5.1
"Sadaka, Hanai",Probability and Statistics,31386,-7.5
"Webber, Matthew",Probability and Statistics,31387,-5.4
"Wilson, Elizabeth",Probability and Statistics,37713,-5.6
"Lang, David",Real Analysis,30949,9.9
"Lang, David",Real Analysis,32737,6.9
"Derksen, Hendrikus",Group Theory,30096,-11.0
"Derksen, Hendrikus",Group Theory,32348,-0.8
"Suciu, Alexandru",Group Theory,41594,9.2
"Haj Saeedi Sadegh, Ahmad Reza",Advanced Group Theory,40491,11.5
"Xu, Jie",Dynamical Systems,31682,-9.5
"Dummit, Evan",Number Theory 1,31738,10.2
"Dummit, Evan",Number Theory 1,32738,11.4
"Iarrobino, Anthony",Combinatorial Mathematics,30504,0.7
"Karapetian, Edgar",Numerical Methods for Diff Eqs,35112,-2.1
"Iarrobino, Anthony",Research Capstone,35762,6.0
"Lindhe, John",Applied Mathematics Capstone,30887,3.8
"Dummit, Evan",Number Theory 2,40197,10.5
"Jekel, Solomon",Fourier Series and PDEs,31920,5.5
"Garcia, Matthew",Complex Variables,32886,10.6
"Wang, He",Matrix Methods Data Analysis,35113,-0.4
"Lee, Lee-Peng",Advanced Linear Algebra,35237,7.9
"Lindhe, John",Statistics  Stochastic Procss,30481,8.8
"Lindhe, John",Statistics  Stochastic Procss,31585,8.5
"Sadaka, Hanai",Interest/Basic Life Insurance2,40492,12.1
"Crovo, Kristen",Professional Development Co-op,32284,12.3
"Zhang, Zhiyuan",Partial Differential Equation1,39749,5.0
"Brorson, Stuart",Numerical Analysis 1,36604,6.1
"Schulte, Egon",Discrete Geometry 1,41052,1.7
"Wang, He",Machine Learning 1,32959,9.4
"Toledano Laredo, Valerio",Algebraic Geometry 1,41078,7.9
"Knudsen, Benjamin",Topology 3,41144,13.7
"Harel, Matan",Probability and Measure,41055,11.1
"Wang, He",Machine Learning 2,36605,12.0
"Ding, Aidong",Mathematical Statistics,33351,10.7
"Ding, Aidong",Applied Statistics,32892,-9.6
"Lovitz, Benjamin",Topics in Algebra,37082,6.7
"Zhou, Yan",Topics in Algebraic Geometry,39809,7.1
"Lippner, Gabor",Topics in Combinatorics,41572,-5.3
"Erb, Randall",Soft Matter,39518,10.6
"Jung, Yung Joon",Mech Behav  Strength Mechs,31918,5.8
"Upmanyu, Moneesh",Kinetics of Phase Transformat,32519,-9.3
"Liu, Yongmin",Prop  Proc of Elec Materials,36704,-0.7
"Hassan, Rania",Calculus 1 for Business/Econ,34276,0.9
"Hassan, Rania",Calculus 1 for Sci/Engr,32858,-1.7
"Hassan, Rania",Calculus 2 for Sci/Engr,32860,6.0
"Moss, Edward",Intro to Material Science,32173,-4.0
"Wolter-Gustaf, Melissa",Intro to Material Science,32173,-2.7
"Bai, Ruobing",Intro to Material Science,32173,1.3
"Moss, Edward",Intro to Material Science,32174,-4.9
"Wolter-Gustaf, Melissa",Intro to Material Science,32174,-4.9
"Yoon, Yoseob",Intro to Material Science,32174,-1.5
"Moss, Edward",Intro to Material Science,32175,-1.5
"Wolter-Gustaf, Melissa",Intro to Material Science,32175,-2.3
"Schindler, Peter",Intro to Material Science,32175,3.4
"Tjiptowidjojo, Yustianto",Statics,31109,-2.8
"Julien, Scott",Statics,32355,-1.0
"Livermore, Carol",Mechanics of Materials,30427,7.3
"Kim, Hyeon Yu",Mechanics of Materials,31110,-4.5
"Hajal, Cynthia",Mechanics of Materials,33786,5.7
"Wan, Kai-tak",Mechanics of Materials,39139,2.4
"Matherne, Marguerite",Thermodynamics,30450,8.3
"Matherne, Marguerite",Thermodynamics,30872,8.0
"Zheng, Yi",Thermodynamics,31112,-2.8
"Pabon, Jahir",Dynamics,30421,-1.6
"Pabon, Jahir",Dynamics,30506,-2.3
"Pabon, Jahir",Dynamics,31275,-0.6
"Sipahi, Rifat",Robot Dynamics and Control,39142,2.7
"Loth, Francis",Introduction to Flight,36705,4.2
"Abedi, Mehdi",Aeronautical Propulsion,39143,2.4
"Matherne, Marguerite",Fluid Mechanics,32939,7.9
"Matherne, Marguerite",Fluid Mechanics,34483,7.6
"Smyser, Bridget",Msrmt  Anlys w/Thrm Sci App,30451,1.6
"Smyser, Bridget",Msrmt  Anlys w/Thrm Sci App,30978,3.7
"Loth, Francis",Msrmt  Anlys w/Thrm Sci App,36706,-3.4
"Tjiptowidjojo, Yustianto",Mech Engr Computation  Design,30387,-12.0
"Li, Yaning",Mech Engr Computation  Design,32525,-22.8
"Tjiptowidjojo, Yustianto",Mech Engr Computation  Design,31505,-8.7
"Nayeb Hashemi, Hamid",Mechanical Engineering Design,34117,-10.8
"Yong, Sze Zheng",System Analysis and Control,30177,-2.5
"Yong, Sze Zheng",System Analysis and Control,32940,-2.2
"Song, Seungmoon",System Analysis and Control,35581,-20.8
"Allshouse, Michael",Intro Computat Fluid Dynamics,33788,6.0
"Abedi, Mehdi",Thermal System Anlys  Design,30507,-2.9
"Abedi, Mehdi",Thermal System Anlys  Design,31750,0.6
"Sun, Hongwei",Thermal System Anlys  Design,31506,0.0
"Zeid, Ibrahim",CAD and Manufacturing,32324,5.9
"Zeid, Ibrahim",CAD and Manufacturing,32325,-1.1
"Sipahi, Rifat",Mechatronic Systems,35351,8.0
"Sipahi, Rifat",Mechatronic Systems,41035,8.0
"Whitney, John",Robot Mechanics and Control,38684,-6.6
"Whitney, John",Robot Mechanics and Control,31507,1.4
"Whitney, John",Robot Mechanics and Control,32994,1.4
"Zhu, Hongli",Special Topics in Mech Engr,36708,-34.5
"Lessard, Laurent",Special Topics in Mech Engr,40798,9.2
"Kowalski, Gregory",Concentrated Solar Energy,39853,-9.9
"Kowalski, Gregory",Concentrated Solar Energy,40509,-9.9
"Dorsey, Kristen",Robotics Sensing  Navigation,37216,-5.4
"Javadi, Mohammad Amin",Robotics Sensing  Navigation,37216,-19.7
"Smyser, Bridget",Materials Process Selection,39145,10.2
"Ozdemir, Ozan Cagatay",Additive Manufacturing,35000,8.2
"Nayeb Hashemi, Hamid",Advanced Mechanics of Material,30653,-3.8
"Nayeb Hashemi, Hamid",Advanced Mechanics of Material,31501,-3.8
"Li, Yaning",Elasticity and Plasticity,36709,-3.8
"Ma, Tong",Control Systems Engineering,39147,-4.1
"Shefelbine, Sandra",Musculoskeletal Biomechanics,36710,6.7
"Upmanyu, Moneesh",Math Mthods for Mech Engneer 1,31762,0.8
"Abedi, Mehdi",Essentials of Fluid Dynamics,31754,-11.7
"Sun, Hongwei",Convective Heat Transfer,31919,2.8
"Hidrovo Chavez, Carlos",Multiscale Flow Tran Phenomena,39148,-7.1
"Allshouse, Michael",Comp Fluid Dy w/Heat Transfer,39149,4.0
"Amini, Rouzbeh",Special Topics in Mechncl Engr,37276,-14.6
"Dana, James",Global Compet/Mkt Dominance,30729,0.0
"Gouldstone, Andrew",Capstone Design 2,30383,3.4
"Nardone, Laurie",Capstone Design 2,30383,-1.7
"Allshouse, Michael",Capstone Design 2,30383,0.2
"Gouldstone, Andrew",Capstone Design 2,32400,3.4
"Nardone, Laurie",Capstone Design 2,32400,-1.7
"Abedi, Mehdi",Capstone Design 2,32400,1.0
"Allshouse, Michael",Capstone Design 2,32400,0.2
"Gouldstone, Andrew",Capstone Design 2,32514,3.4
"Nardone, Laurie",Capstone Design 2,32514,-1.7
"Allshouse, Michael",Capstone Design 2,32514,0.2
"Gouldstone, Andrew",Capstone Design 2,30906,3.4
"Nardone, Laurie",Capstone Design 2,30906,-1.7
"Allshouse, Michael",Capstone Design 2,30906,0.2
"Gouldstone, Andrew",Capstone Design 2,30907,3.4
"Nardone, Laurie",Capstone Design 2,30907,-1.7
"Allshouse, Michael",Capstone Design 2,30907,0.2
"Levendis, Yiannis",Capstone Design 2,30907,-21.3
"Gouldstone, Andrew",Capstone Design 2,30908,3.4
"Nardone, Laurie",Capstone Design 2,30908,-1.7
"Minus, Marilyn",Capstone Design 2,30908,-3.3
"Allshouse, Michael",Capstone Design 2,30908,0.2
"Gouldstone, Andrew",Capstone Design 2,30909,3.4
"Nardone, Laurie",Capstone Design 2,30909,-1.7
"Allshouse, Michael",Capstone Design 2,30909,0.2
"Tang, Xiaoyu",Capstone Design 2,30909,6.1
"Gouldstone, Andrew",Capstone Design 2,30910,3.4
"Nardone, Laurie",Capstone Design 2,30910,-1.7
"Allshouse, Michael",Capstone Design 2,30910,0.2
"Jaeger-Helton, Beverly",Capstone Design 2,31114,2.5
"McManus, Hugh",Capstone Design 2,31114,1.5
"Jin, Xiaoning",Capstone Design 2,31114,3.7
"Jaeger-Helton, Beverly",Capstone Design 2,31137,2.5
"McManus, Hugh",Capstone Design 2,31137,1.5
"Jaeger-Helton, Beverly",Capstone Design 2,32515,2.5
"McManus, Hugh",Capstone Design 2,32515,1.5
"Zeid, Ibrahim",Capstone Design 2,32515,-23.5
"Jaeger-Helton, Beverly",Capstone Design 2,32516,8.0
"McManus, Hugh",Capstone Design 2,32516,7.8
"Ranjit, Manish",Capstone Design 2,32516,8.0
"Jaeger-Helton, Beverly",Capstone Design 2,32517,2.5
"McManus, Hugh",Capstone Design 2,32517,1.5
"Javadi, Mohammad Amin",Capstone Design 2,32517,3.4
"Jaeger-Helton, Beverly",Capstone Design 2,32518,2.5
"McManus, Hugh",Capstone Design 2,32518,1.5
"Jaeger-Helton, Beverly",Capstone Design 2,33790,2.5
"Chou, Chun-An",Capstone Design 2,33790,-12.1
"McManus, Hugh",Capstone Design 2,33790,1.5
"Jaeger-Helton, Beverly",Capstone Design 2,31033,2.5
"McManus, Hugh",Capstone Design 2,31033,1.5
"Ali, Rehab",Capstone Design 2,31033,4.4
"Jaeger-Helton, Beverly",Capstone Design 2,34129,2.5
"McManus, Hugh",Capstone Design 2,34129,1.5
"Radhakrishnan, Srinivasan",Capstone Design 2,34129,-14.1
"Jaeger-Helton, Beverly",Capstone Design 2,34128,2.5
"McManus, Hugh",Capstone Design 2,34128,1.5
"Lin, Yingzi",Capstone Design 2,34128,-5.4
"Shimer, Barbara",Technical Writing,31292,1.9
"Ergun, Ozlem",Graduate Traineeship 2,35002,0.2
"Wertheim, Edward",Negotiating in Business,32877,5.8
"Woodside, Sarah",Negotiating in Business,32878,5.6
"Woodside, Sarah",Negotiating in Business,39034,7.0
"Dencker, John",Power and Influence,39035,4.4
"Hoff, Timothy",Healthcare Mgmt/Inov/Design,33237,2.8
"Liao, Zhenyu",Leadership,34677,5.1
"Heskiau, Ravit",Managing Human Capital,34678,-0.6
"Dias, Martin",Project Management,36178,-1.5
"Glick, Leonard",Practices of Great Orgs,39036,2.9
"Huselid, Mark",Workforce Analytics,39037,1.5
"Odom, Curtis",Mgmt Consulting in Orgs,33238,-5.8
"Odom, Curtis",Mgmt Consulting in Orgs,33239,-2.8
"Paparounas, Demetra",Business Statistics,31065,5.3
"Paparounas, Demetra",Business Statistics,31066,7.1
"Nasralah, Tareq",Business Statistics,31067,1.1
"Spencer, Denise",Business Statistics,31068,5.1
"Spencer, Denise",Business Statistics,31069,8.6
"Spencer, Denise",Business Statistics,31070,4.4
"Gibson, Amanda",Business Statistics,31071,-11.1
"Paparounas, Demetra",Business Statistics,31072,9.5
"Fotiadis, Dimitrios",Business Statistics,36160,-4.1
"Fotiadis, Dimitrios",Business Statistics,32879,-2.9
"Liu, Xiaoping",Business Statistics,32880,-3.7
"Liu, Xiaoping",Business Statistics,31073,-5.7
"Nasralah, Tareq",Business Statistics,31074,-0.7
"Thelusma, James",Business Statistics,34683,1.8
"Zaarour, Nizar",Business Statistics,35370,0.0
"Thelusma, James",Business Statistics,37890,5.0
"Gibson, Amanda",Business Statistics,39517,-9.9
"Abi Hassan Abdul Samad, Sahar",Business Statistics,37242,-5.5
"Abi Hassan Abdul Samad, Sahar",Business Statistics,40716,-3.8
"Thomas, Oommen",Business Statistics,41283,6.7
"Vaid, Mustafa",Business Statistics,41456,-8.3
"Jugulum, Rajesh",Information Analysis,30717,1.6
"Jugulum, Rajesh",Information Analysis,30584,0.9
"Slusser, James",Managing Information Resources,30716,1.2
"Dedeke, Adenekan",Intro to Info Systems Dig Tech,30356,0.0
"Dedeke, Adenekan",Intro to Info Systems Dig Tech,30355,-1.8
"Mokryn, Osnat",Intro to Info Systems Dig Tech,30195,-17.4
"Kumar, Manasvi",Intro to Info Systems Dig Tech,30494,-18.3
"Kumar, Manasvi",Intro to Info Systems Dig Tech,30459,-16.6
"Kumar, Manasvi",Intro to Info Systems Dig Tech,30460,-30.3
"Wang, Xiupeng",Intro to Info Systems Dig Tech,30461,10.3
"Mokryn, Osnat",Intro to Info Systems Dig Tech,30462,-8.2
"Dias, Martin",Intro to Info Systems Dig Tech,31148,9.4
"Dedeke, Adenekan",Intro to Info Systems Dig Tech,31766,0.0
"Dias, Martin",Intro to Info Systems Dig Tech,31779,6.4
"Wang, Xiupeng",Intro to Info Systems Dig Tech,31906,8.6
"Dedeke, Adenekan",Intro to Info Systems Dig Tech,32150,-0.6
"Wang, Xiupeng",Intro to Info Systems Dig Tech,35663,11.3
"Mokryn, Osnat",Intro to Info Systems Dig Tech,37854,-14.4
"Tarasewich, Peter",Fundamentals of Info Analytics,33232,-7.4
"Tarasewich, Peter",Fundamentals of Info Analytics,34679,-2.3
"Bogert, Eric",Fundamentals of Info Analytics,36181,3.3
"Lee, Carol",Data Management for Business,30354,7.2
"Lee, Carol",Data Wrangling Bus Analytics,34680,12.1
"Bogert, Eric",Info Visualizatn for Business,32542,-0.1
"Bogert, Eric",Info Visualizatn for Business,34681,1.3
"Ashley, Katherine",Modeling Business Analytics,33697,3.9
"Ashley, Katherine",Modeling Business Analytics,39038,10.4
"Lee, Yang",Strategic Information Products,30353,4.3
"Ashley, Katherine",Modeling for Business,36183,14.3
"Sah, Bhawesh",Modeling for Business,41526,3.4
"Li, Xiang Ming",Info Visual/Dashboard Business,34133,-1.7
"Li, Xiang Ming",Info Visual/Dashboard Business,34134,-15.5
"Matherly, Ted",Info Visual/Dashboard Business,35492,-2.3
"Matherly, Ted",Info Visual/Dashboard Business,36184,-24.1
"Sah, Bhawesh",Data Mine/Machine Lrn for Bus,34135,8.1
"Sah, Bhawesh",Data Mine/Machine Lrn for Bus,34136,7.7
"Sah, Bhawesh",Data Mine/Machine Lrn for Bus,35443,5.5
"Babu, Xavier",Data Mine/Machine Lrn for Bus,35931,7.2
"xu, peng","Bus Info Design, Qual, Stratgy",34137,2.9
"xu, peng","Bus Info Design, Qual, Stratgy",34138,7.8
"Laughran, Patrick","Bus Info Design, Qual, Stratgy",34148,7.2
"Laughran, Patrick","Bus Info Design, Qual, Stratgy",36185,8.3
"Lee, Yang",Business Analytics Capstone,32754,10.5
"Yadin, Dena",Introduction to Marketing,30352,0.8
"Pei, Lei",Introduction to Marketing,30351,-9.3
"Pei, Lei",Introduction to Marketing,30350,-7.9
"Durant, Robert",Introduction to Marketing,30349,-4.8
"Khan, Iffat",Introduction to Marketing,30348,-7.6
"Mulki, Jay",Introduction to Marketing,31313,-7.6
"Stewart, Rachel",Introduction to Marketing,31341,-0.2
"DePaoli, Alexander",Introduction to Marketing,31588,0.9
"Stewart, Rachel",Introduction to Marketing,31655,4.5
"Parker, Kenneth",Introduction to Marketing,31907,-5.7
"Durant, Robert",Introduction to Marketing,32151,-12.7
"Loessi, Edward",Introduction to Marketing,32456,1.7
"Durant, Robert",Introduction to Marketing,32881,-6.3
"Khan, Iffat",Introduction to Marketing,33508,-2.3
"Fombelle, Paul",Introduction to Marketing,34008,4.8
"Wheeler, Frank",Introduction to Marketing,37243,4.5
"Murrer, Barbara",Introduction to Marketing,40675,2.5
"Cooney, Magdalena",Introduction to Marketing,41402,-2.0
"Thomas, Sharon",Introduction to Marketing,30857,-2.2
"Sieloff, Jeffrey",Introduction to Marketing,30858,-24.4
"Sieloff, Susan",Introduction to Marketing,30858,-24.4
"McCullough, Robert",Introduction to Marketing,31025,2.7
"Sieloff, Susan",Introduction to Marketing,31025,2.7
"Sieloff, Jeffrey",Introduction to Marketing,31026,-13.0
"Sieloff, Susan",Introduction to Marketing,31026,-13.0
"Wright, Frederick",Introduction to Marketing,31079,8.5
"Sieloff, Susan",Introduction to Marketing,31079,8.5
"Stewart, Rachel",Introduction to Marketing,31080,-7.1
"Sieloff, Susan",Introduction to Marketing,31080,-7.1
"Sieloff, Susan",Introduction to Marketing,34398,-7.8
"Grinstein, Amir",Marketing and Society,32882,-3.8
"Rossi, Mirna",Quant Analysis Consumer Data,34684,-2.1
"Wilder, Erik",Quant Analysis Consumer Data,41528,4.2
"Aggarwal, Neha",Enab Tech for Consumer Engage,39071,5.3
"Parker, Kenneth",Marketing Management,30347,3.6
"McCullough, Robert",Marketing Management,30346,3.1
"McCullough, Robert",Marketing Management,30345,7.1
"Clark, Bruce",Marketing Management,31081,4.9
"Chang, Chiu",Marketing Research,30344,-7.6
"Chang, Chiu",Marketing Research,30343,-3.6
"Kumar, Smriti",Marketing Research,30342,-0.0
"Kumar, Smriti",Marketing Research,30785,-3.2
"Chang, Chiu",Marketing Research,32883,-0.1
"Matherly, Ted",Gaining Insights Consumer Data,36186,-11.1
"Lee, Shun-Yang",Marketing Analytics,31995,10.0
"Lee, Shun-Yang",Marketing Analytics,33234,8.8
"Mathras Fay, Daniele",Brand Management,36187,8.9
"Mathras Fay, Daniele",Brand Management,39072,5.3
"Mortimer, Niland",Brand Management,41065,9.0
"Stewart, Rachel",Advertising  Brand Promotion,33235,0.4
"O'Connor, Chad",Advertising  Brand Promotion,37377,6.6
"McGuiness, Lauren",Advertising  Brand Promotion,41244,4.0
"Kurt, Didem",Consumer Behavior,31516,-2.2
"Kurt, Didem",Consumer Behavior,31908,3.9
"Kurt, Didem",Consumer Behavior,33236,0.3
"DePaoli, Alexander",Digital Marketing,31909,-0.9
"Ghose, Debashish",Create Value Data and AI Tech,36189,-5.6
"Sultan, Fareena",Creating/Sustain Cust Markets,30718,4.0
"Boviard, Carolyn",Creating/Sustain Cust Markets,34424,2.8
"Boviard, Carolyn",Creating/Sustain Cust Markets,34581,10.7
"Lassk, Felicia",Marketing Research,39073,9.0
"O'Connor, Chad",Brand and Advertising Mgmt,35452,6.6
"Mortimer, Niland",Driving Marketing Performance,36190,-2.1
"Mulki, Jay",Engaging Customers and Markets,32464,4.8
"Weaver, Raymond",Marketing Analytics,33809,-0.3
"Weaver, Raymond",Marketing Analytics,34425,9.9
"Keeney, Ashley",Cust Value  the Enterprise,33810,7.9
"Clark, Bruce",Advanced Marketing Mgmt,32796,3.8
"Blake, Nathan",Film 101,32459,3.4
"Ahnert, Laurel","Media, Culture, and Society",31202,2.7
"Mulliken, Seth",Intro to Film Production,31690,0.1
"Mulliken, Seth",Intro to Film Production,31901,-0.4
"Quill, Michael",Intro to Film Production,31951,-0.4
"Kao, Caroline",Media and Social Change,39063,3.1
"Forman, Murray",Media History,37087,5.5
"Tarulli, Geoff",Narrative Filmmaking,32807,0.5
"Mulliken, Seth",Understanding Media,32750,-0.2
"Kao, Caroline",Global Media,39064,-8.6
"Blake, Nathan",American Film and Culture,33755,1.5
"Blake, Nathan",Film Analysis,39065,-2.7
"Fontana, Ellen",Screenwriting,34985,4.5
"Fontana, Ellen",Screenwriting,34986,5.9
"Fontana, Ellen",Screenwriting: Feature Films,34987,7.9
"Ahnert, Laurel",Gender and Film,32890,7.0
"Forlano, Laura",Digital Media Culture,39066,-10.2
"Forman, Murray",Media Audiences,39067,6.3
"Cannon, Kristopher",Media and Identity,39068,-9.6
"Ouillette, Timothy",Documentary Production,39069,2.1
"Cannon, Kristopher",Queer Media,33374,-6.0
"Ahnert, Laurel",Topics in Film Studies,39070,7.6
"Robertson, Craig",Media/Screen Studies Capstone,31203,4.5
"Gutierrez, James",Music in Everyday Life,37221,-4.4
"Betsold, Allison",Basics Western Music Notation,36986,3.2
"Landgrebe, Junauro",Rock Music,30298,2.2
"Robison, Brian",Fundamentals of Music Theory,35719,-11.7
"Robison, Brian",Fundamentals of Music Theory,33532,3.3
"Ward, Robert",Guitar Class,34206,6.0
"Ward, Robert",Guitar Class,36991,6.8
"De Ritis, Anthony",Wired for Sound,39343,-1.1
"Stadnicki, Tisha","Pop, Jazz, and Rock Singing",36993,-6.6
"Ho, Hubert",Music Theory 1,32119,-3.3
"Ho, Hubert",Music Theory 1,34383,1.4
"McDonald, Matthew",Music Theory 2,34113,-1.6
"Chan, Katherine",Piano Class 1,32611,5.2
"Chan, Katherine",Chorus,30272,-0.8
"Betsold, Allison",Concert Band,35224,4.8
"Bennett, Evan",Orchestra,30271,1.0
"Feinstein, Allen",Wind Ensemble,30004,-6.3
"Smith, Joel",Jazz Ensemble,30270,-1.6
"Landgrebe, Junauro",Rock Ensemble,30269,4.2
"Landgrebe, Junauro",Blues/Rock Ensemble,30041,-0.7
"Stadnicki, Tisha",Create Your Own Music,30268,2.4
"Bennett, Evan",Chamber Ensemble,35225,5.5
"Chan, Katherine",Chamber Ensemble,35227,-4.3
"Winant, William",Chamber Ensemble,37530,4.6
"Stadnicki, Tisha",Chamber Ensemble,39829,-1.7
"Stadnicki, Tisha",Jazz Choir and Combo,30511,-3.0
"Huergo, Fernando",World Music Ensemble,32909,-2.1
"Landgrebe, Junauro",Fusion Ensemble,30967,3.1
"Betsold, Allison",Pep Band,35228,3.5
"Gutierrez, James",Songs That Made History,39344,-9.4
"Feinstein, Allen",Making a Musical,39345,4.8
"Chan, Katherine",Conducting,39347,0.3
"Robison, Brian",Introduction to Songwriting,35279,-0.9
"Inglese, Francesca",Musical Communities of Boston,40198,0.7
"Ho, Hubert",Acoustics/Psychoacoustcs Music,32427,7.3
"McDonald, Matthew","Music, Sound, and the Screen",39348,1.9
"Godfrey, Daniel",Music Composition Seminar 1,39349,5.1
"Moore, Rebekah",Special Topics in Music,40420,-10.7
"Inglese, Francesca",Music  the Racial Imagination,37000,8.1
"Mall, Andrew",Sound and the Sacred,39350,-3.4
"Loui, Psyche",Music and the Brain Research,39352,1.3
"Loui, Psyche",Music and Brain Adv Research,39364,1.3
"Ward, Robert",Analyzing Popular Genres,30279,-1.3
"Ronkin, Bruce",Introduction to Music Industry,32120,2.6
"Herlihy, David",Introduction to Music Industry,37001,4.9
"Ferrick, Melissa",Demo Productn for Songwriters,39353,-0.9
"Bielmeier, Doug",Music Recording 1,30276,5.5
"Bielmeier, Doug",Music Recording 1,33056,2.5
"Herlihy, David",Copyright Creative Industries,39355,1.7
"Bielmeier, Doug",Music Recording 2,30275,8.6
"Herlihy, David",Artist Management,39356,-7.3
"Day, Jonathan",Concert Promo  Venue Managmnt,39357,3.3
"Alexander, Charles",Music Recording 3: Mix/Master,34002,6.1
"Moore, Rebekah",Global Music Industries,39358,4.2
"Ferrick, Melissa",Special Topics Music Industry,39359,-1.7
"Woodworth, Francis",Special Topics Music Industry,39360,3.1
"Roberts, Alexandra",Special Topics Music Industry,39361,4.7
"Mall, Andrew",Seminar in Music Industry,37007,1.8
"Frengel, Michael",Intro to Music Technology,34080,-1.2
"Frengel, Michael",Intro to Music Technology,35702,-1.8
"Fei, James",Intro to Music Technology,37246,-7.4
"Zappi, Victor",Intro to Music Technology,38248,-3.4
"Smith, Ronald",Composing w Digital Tech,35230,-85.7
"Frengel, Michael",Sound Design,39362,4.5
"Smith, Ronald",Computer Music Fundamentals,34003,8.3
"Zappi, Victor",Embedded Audio Programming,40204,-0.9
"De Ritis, Anthony",Music Tech Cap/Senior Recital,32428,-1.2
"Krioukov, Dmitri",Network Science 2,33852,0.2
"Lungeanu, Alina Ionica",Social Networks,39370,-11.9
"Van De Ven-Moloney, Anne",Nanodiagnostics,39565,8.1
"Brown, Needa",Nanodiagnostics,39565,8.2
"Van De Ven-Moloney, Anne",Nanodiagnostics,39566,5.8
"Brown, Needa",Nanodiagnostics,39566,5.4
"Van De Ven-Moloney, Anne",Nanomed Research Techniques,35496,5.9
"Brown, Needa",Nanomed Research Techniques,35496,6.6
"Van De Ven-Moloney, Anne",Nanomed Research Techniques,33410,5.4
"Brown, Needa",Nanomed Research Techniques,33410,5.1
"Van De Ven-Moloney, Anne",Nanomed Research Techniques,37712,4.0
"Brown, Needa",Nanomed Research Techniques,37712,6.1
"Alhallak, Kinan",Preclin/Clinical Study Design,39569,7.5
"Alhallak, Kinan",Preclin/Clinical Study Design,39571,6.3
"Sorensen, Maria",College: An Introduction,32360,0.1
"MacPhail, Rachel",Wellness,30240,1.9
"Diani, Jacqueline",Professional Development Co-op,30923,-2.9
"Carney, Mary",Professional Development Co-op,30923,2.1
"Diani, Jacqueline",Professional Development Co-op,37052,-26.9
"Carney, Mary",Professional Development Co-op,37052,-24.9
"Strout, Kelley",Foundations Prof Nursing Prac,33189,-13.1
"McCadden, Laurie",Foundations Prof Nursing Prac,33189,-13.6
"Adams, Leslie",Foundations Prof Nursing Prac,33189,-15.2
"Hirsch, Meredith",Foundations Prof Nursing Prac,33190,-5.9
"Leyland, Christy",Foundations Prof Nursing Prac,34010,-1.2
"Bemis, Kaye",Ethical Healthcare: Genetics,34011,-4.5
"Pare, Judith",Ethical Healthcare: Genetics,33191,3.2
"Peirce, Anne",Ethical Healthcare: Genetics,33192,5.7
"Buttriss, Grace",Ethical Healthcare: Genetics,33194,-2.3
"Bruccoli, Angela",Ethical Healthcare: Genetics,35116,1.1
"Kim, Tiffany",Influences on Hlth and Illnss,31216,-6.0
